problem, population size, tournament size, mutation rate, mean result
LABS, 83, 3, 0.001, 3.0768658132575717
LABS, 84, 3, 0.001, 3.2577734003681207
LABS, 85, 3, 0.001, 3.2309879702946835
LABS, 86, 3, 0.001, 3.20228311554051
LABS, 87, 3, 0.001, 3.235769037947059
LABS, 88, 3, 0.001, 3.1351080539335916
LABS, 89, 3, 0.001, 3.281906114728012
LABS, 90, 3, 0.001, 3.0368242788322677
LABS, 91, 3, 0.001, 3.1916087101898314
LABS, 92, 3, 0.001, 3.0248162858933862
LABS, 93, 3, 0.001, 3.1986156317099086
LABS, 94, 3, 0.001, 3.2190496087243794
LABS, 95, 3, 0.001, 3.2840665857935485
LABS, 96, 3, 0.001, 3.2595252337554657
LABS, 97, 3, 0.001, 3.068544692929012
LABS, 98, 3, 0.001, 3.21198828925355
LABS, 99, 3, 0.001, 3.2422305569414234
LABS, 100, 3, 0.001, 3.1773201050876354
LABS, 4, 3, 0.01, 4.02701140217659
LABS, 5, 3, 0.01, 3.8300057917100943
LABS, 6, 3, 0.01, 3.822751501371522
LABS, 7, 3, 0.01, 3.8035357767509543
LABS, 8, 3, 0.01, 3.8396054401420456
LABS, 9, 3, 0.01, 3.6877012408646017
LABS, 10, 3, 0.01, 3.8344640854074035
LABS, 11, 3, 0.01, 3.770024762597378
LABS, 12, 3, 0.01, 3.816695735271402
LABS, 13, 3, 0.01, 3.6298903281283357
LABS, 14, 3, 0.01, 3.6514650420686054
LABS, 15, 3, 0.01, 3.6182921718765977
LABS, 16, 3, 0.01, 3.7383230881627982
LABS, 17, 3, 0.01, 3.574502948907785
LABS, 18, 3, 0.01, 3.649743478008257
LABS, 19, 3, 0.01, 3.643761003266397
LABS, 20, 3, 0.01, 3.514857561723832
LABS, 21, 3, 0.01, 3.5558829578588673
LABS, 22, 3, 0.01, 3.5542980598419804
LABS, 23, 3, 0.01, 3.5698287909952846
LABS, 24, 3, 0.01, 3.5507967475794606
LABS, 25, 3, 0.01, 3.5573824386613055
LABS, 26, 3, 0.01, 3.548794444654918
LABS, 27, 3, 0.01, 3.459650962057192
LABS, 28, 3, 0.01, 3.5009131564265794
LABS, 29, 3, 0.01, 3.4599539720510237
LABS, 30, 3, 0.01, 3.630150061980978
LABS, 31, 3, 0.01, 3.476617010723308
LABS, 32, 3, 0.01, 3.533682804143312
LABS, 33, 3, 0.01, 3.5869638288975905
LABS, 34, 3, 0.01, 3.5503477320133867
LABS, 35, 3, 0.01, 3.417383676797794
LABS, 36, 3, 0.01, 3.5790704653006635
LABS, 37, 3, 0.01, 3.484852780284922
LABS, 38, 3, 0.01, 3.3040196523015632
LABS, 39, 3, 0.01, 3.4153239054420865
LABS, 40, 3, 0.01, 3.4046533607445504
LABS, 41, 3, 0.01, 3.4467083381470403
LABS, 42, 3, 0.01, 3.4648861278072034
LABS, 43, 3, 0.01, 3.474255333635141
LABS, 44, 3, 0.01, 3.461557865735467
LABS, 45, 3, 0.01, 3.516998794049768
LABS, 46, 3, 0.01, 3.3928637586658654
LABS, 47, 3, 0.01, 3.5689810350196693
LABS, 48, 3, 0.01, 3.4039462721897573
LABS, 49, 3, 0.01, 3.427162940579354
LABS, 50, 3, 0.01, 3.3240214088884663
LABS, 51, 3, 0.01, 3.528402826947127
LABS, 52, 3, 0.01, 3.262234639323978
LABS, 53, 3, 0.01, 3.3761787096312696
LABS, 54, 3, 0.01, 3.3575997032871996
LABS, 55, 3, 0.01, 3.182970882920829
LABS, 56, 3, 0.01, 3.3853991467322286
LABS, 57, 3, 0.01, 3.399083889287977
LABS, 58, 3, 0.01, 3.3440560536004567
LABS, 59, 3, 0.01, 3.2180839883778054
LABS, 60, 3, 0.01, 3.35745132467202
LABS, 61, 3, 0.01, 3.3523664956082952
LABS, 62, 3, 0.01, 3.2851754218683658
LABS, 63, 3, 0.01, 3.369869989517158
LABS, 64, 3, 0.01, 3.235602057411085
LABS, 65, 3, 0.01, 3.331703620878141
LABS, 66, 3, 0.01, 3.2698370448845155
LABS, 67, 3, 0.01, 3.293612613246151
LABS, 68, 3, 0.01, 3.399390215128789
LABS, 69, 3, 0.01, 3.2625032537293466
LABS, 70, 3, 0.01, 3.3847822504016527
LABS, 71, 3, 0.01, 3.281782621111671
LABS, 72, 3, 0.01, 3.2916012138917723
LABS, 73, 3, 0.01, 3.1541733841615947
LABS, 74, 3, 0.01, 3.22073497396192
LABS, 75, 3, 0.01, 3.2112253746394375
LABS, 76, 3, 0.01, 3.269315418745161
LABS, 77, 3, 0.01, 3.17225832434531
LABS, 78, 3, 0.01, 3.3122775140275103
LABS, 79, 3, 0.01, 3.1604785157828155
LABS, 80, 3, 0.01, 3.3272990256972017
LABS, 81, 3, 0.01, 3.217187505933141
LABS, 82, 3, 0.01, 3.2777249120036442
LABS, 83, 3, 0.01, 3.1968088743747805
LABS, 84, 3, 0.01, 3.12535659055271
LABS, 85, 3, 0.01, 3.142836281204704
LABS, 86, 3, 0.01, 3.31639321210273
LABS, 87, 3, 0.01, 3.2807828885927535
LABS, 88, 3, 0.01, 3.147578323365123
LABS, 89, 3, 0.01, 3.173382675205919
LABS, 90, 3, 0.01, 3.1858456280557244
LABS, 91, 3, 0.01, 3.176103823329186
LABS, 92, 3, 0.01, 3.2200969184566453
LABS, 93, 3, 0.01, 3.1378230714420936
LABS, 94, 3, 0.01, 3.200418830289865
LABS, 95, 3, 0.01, 3.1492798836439615
LABS, 96, 3, 0.01, 3.0470378679746353
LABS, 97, 3, 0.01, 3.2219038700850278
LABS, 98, 3, 0.01, 3.2863283679999595
LABS, 99, 3, 0.01, 3.104314078899145
LABS, 100, 3, 0.01, 3.131613387917453
LABS, 4, 3, 0.1, 3.907591778788187
LABS, 5, 3, 0.1, 3.838624926023644
LABS, 6, 3, 0.1, 3.774682854872875
LABS, 7, 3, 0.1, 3.7361412928381825
LABS, 8, 3, 0.1, 3.649588084652314
LABS, 9, 3, 0.1, 3.92180635648819
LABS, 10, 3, 0.1, 3.8744877507384707
LABS, 11, 3, 0.1, 3.716507512943906
LABS, 12, 3, 0.1, 3.684043854109299
LABS, 13, 3, 0.1, 3.774501367895722
LABS, 14, 3, 0.1, 3.690956947267936
LABS, 15, 3, 0.1, 3.665418161185973
LABS, 16, 3, 0.1, 3.777098736154474
LABS, 17, 3, 0.1, 3.724979010540481
LABS, 18, 3, 0.1, 3.787638396232702
LABS, 19, 3, 0.1, 3.606227951894728
LABS, 20, 3, 0.1, 3.6360704008251274
LABS, 21, 3, 0.1, 3.607687357485358
LABS, 22, 3, 0.1, 3.729387240661559
LABS, 23, 3, 0.1, 3.5966887555284854
LABS, 24, 3, 0.1, 3.4677288091887375
LABS, 25, 3, 0.1, 3.664203814284319
LABS, 26, 3, 0.1, 3.431369963911603
LABS, 27, 3, 0.1, 3.551334680509747
LABS, 28, 3, 0.1, 3.4752018468097474
LABS, 29, 3, 0.1, 3.5947100700549823
LABS, 30, 3, 0.1, 3.487576296343421
LABS, 31, 3, 0.1, 3.3785590883643715
LABS, 32, 3, 0.1, 3.4871805468148778
LABS, 33, 3, 0.1, 3.5688090341620056
LABS, 34, 3, 0.1, 3.4940683656795257
LABS, 35, 3, 0.1, 3.372132731998928
LABS, 36, 3, 0.1, 3.5506206868564703
LABS, 37, 3, 0.1, 3.5612442748982125
LABS, 38, 3, 0.1, 3.4185990539294897
LABS, 39, 3, 0.1, 3.455740083998132
LABS, 40, 3, 0.1, 3.4650591771526913
LABS, 41, 3, 0.1, 3.6615627217845828
LABS, 42, 3, 0.1, 3.492222737032324
LABS, 43, 3, 0.1, 3.5110045328128883
LABS, 44, 3, 0.1, 3.5054341995869818
LABS, 45, 3, 0.1, 3.259449263311339
LABS, 46, 3, 0.1, 3.4540612477959094
LABS, 47, 3, 0.1, 3.696063677509129
LABS, 48, 3, 0.1, 3.3653018334283393
LABS, 49, 3, 0.1, 3.366640618529167
LABS, 50, 3, 0.1, 3.4296137305433154
LABS, 51, 3, 0.1, 3.4008514324017782
LABS, 52, 3, 0.1, 3.319038456641644
LABS, 53, 3, 0.1, 3.30582520001834
LABS, 54, 3, 0.1, 3.4394749883422384
LABS, 55, 3, 0.1, 3.273219550904513
LABS, 56, 3, 0.1, 3.4630611182457876
LABS, 57, 3, 0.1, 3.4527880604217827
LABS, 58, 3, 0.1, 3.294015399699313
LABS, 59, 3, 0.1, 3.2404921221499
LABS, 60, 3, 0.1, 3.3481807109471404
LABS, 61, 3, 0.1, 3.238554744631908
LABS, 62, 3, 0.1, 3.4722646114830673
LABS, 63, 3, 0.1, 3.33447119747681
LABS, 64, 3, 0.1, 3.2495548655085087
LABS, 65, 3, 0.1, 3.2405138997113183
LABS, 66, 3, 0.1, 3.3814899859361995
LABS, 67, 3, 0.1, 3.122876353900525
LABS, 68, 3, 0.1, 3.341005155092862
LABS, 69, 3, 0.1, 3.297466961534883
LABS, 70, 3, 0.1, 3.167290141397936
LABS, 71, 3, 0.1, 3.2728826785772918
LABS, 72, 3, 0.1, 3.289478842012702
LABS, 73, 3, 0.1, 3.275101172591561
LABS, 74, 3, 0.1, 3.220271548071539
LABS, 75, 3, 0.1, 3.234926366987188
LABS, 76, 3, 0.1, 3.2825686312222957
LABS, 77, 3, 0.1, 3.310105601510229
LABS, 78, 3, 0.1, 3.294531735179958
LABS, 79, 3, 0.1, 3.2385156005765148
LABS, 80, 3, 0.1, 3.2667479467499967
LABS, 81, 3, 0.1, 3.219015071784115
LABS, 82, 3, 0.1, 3.179110226266636
LABS, 83, 3, 0.1, 3.0801388654655453
LABS, 84, 3, 0.1, 3.20585726812049
LABS, 85, 3, 0.1, 3.299018969523682
LABS, 86, 3, 0.1, 3.37285096572583
LABS, 87, 3, 0.1, 3.1612132303683174
LABS, 88, 3, 0.1, 3.112842420525829
LABS, 89, 3, 0.1, 3.2347088011278613
LABS, 90, 3, 0.1, 3.167063561300316
LABS, 91, 3, 0.1, 3.290540539304474
LABS, 92, 3, 0.1, 3.2534341627662804
LABS, 93, 3, 0.1, 3.123329536676311
LABS, 94, 3, 0.1, 3.118167522021743
LABS, 95, 3, 0.1, 3.1859067292053997
LABS, 96, 3, 0.1, 3.1416420867731985
LABS, 97, 3, 0.1, 3.2605942829413146
LABS, 98, 3, 0.1, 3.358078607921925
LABS, 99, 3, 0.1, 3.1138865942748417
LABS, 100, 3, 0.1, 3.225126897862816
LABS, 4, 3, 0.2, 3.877032148489352
LABS, 5, 3, 0.2, 3.8058274475922254
LABS, 6, 3, 0.2, 3.8577624929592305
LABS, 7, 3, 0.2, 3.735803916862737
LABS, 8, 3, 0.2, 3.8566906118740603
LABS, 9, 3, 0.2, 3.7839771948851597
LABS, 10, 3, 0.2, 3.8294628689774384
LABS, 11, 3, 0.2, 3.6649230493035554
LABS, 12, 3, 0.2, 3.7425881116656674
LABS, 13, 3, 0.2, 3.87129189122345
LABS, 14, 3, 0.2, 3.8067694383744537
LABS, 15, 3, 0.2, 3.5451337468023825
LABS, 16, 3, 0.2, 3.755967977876966
LABS, 17, 3, 0.2, 3.8165740838541056
LABS, 18, 3, 0.2, 3.7090969167434538
LABS, 19, 3, 0.2, 3.649531655260732
LABS, 20, 3, 0.2, 3.7335476655568187
LABS, 21, 3, 0.2, 3.5436334686202096
LABS, 22, 3, 0.2, 3.708709051646899
LABS, 23, 3, 0.2, 3.571861052339049
LABS, 24, 3, 0.2, 3.57400837411609
LABS, 25, 3, 0.2, 3.5831931179035075
LABS, 26, 3, 0.2, 3.564127764283049
LABS, 27, 3, 0.2, 3.523673907461775
LABS, 28, 3, 0.2, 3.553848602844398
LABS, 29, 3, 0.2, 3.602793904727156
LABS, 30, 3, 0.2, 3.5667775214964825
LABS, 31, 3, 0.2, 3.424471915437194
LABS, 32, 3, 0.2, 3.5911076071171224
LABS, 33, 3, 0.2, 3.6621229734298053
LABS, 34, 3, 0.2, 3.62325849027926
LABS, 35, 3, 0.2, 3.4216580611522205
LABS, 36, 3, 0.2, 3.4951691543653602
LABS, 37, 3, 0.2, 3.621277640570716
LABS, 38, 3, 0.2, 3.3773590269528966
LABS, 39, 3, 0.2, 3.5248122512970825
LABS, 40, 3, 0.2, 3.463858034325289
LABS, 41, 3, 0.2, 3.445063228701
LABS, 42, 3, 0.2, 3.4255682941584396
LABS, 43, 3, 0.2, 3.3750276361071307
LABS, 44, 3, 0.2, 3.4037833888981988
LABS, 45, 3, 0.2, 3.445797235407622
LABS, 46, 3, 0.2, 3.4427033296230385
LABS, 47, 3, 0.2, 3.360435314555447
LABS, 48, 3, 0.2, 3.4863758768066675
LABS, 49, 3, 0.2, 3.4742296903533143
LABS, 50, 3, 0.2, 3.4413290340607086
LABS, 51, 3, 0.2, 3.397722259148477
LABS, 52, 3, 0.2, 3.438241396657857
LABS, 53, 3, 0.2, 3.4173102047900343
LABS, 54, 3, 0.2, 3.344659866191344
LABS, 55, 3, 0.2, 3.316638508814306
LABS, 56, 3, 0.2, 3.463793058582638
LABS, 57, 3, 0.2, 3.433531367550914
LABS, 58, 3, 0.2, 3.313206073743469
LABS, 59, 3, 0.2, 3.32047756733282
LABS, 60, 3, 0.2, 3.4019543347096373
LABS, 61, 3, 0.2, 3.224487311456494
LABS, 62, 3, 0.2, 3.287417244520287
LABS, 63, 3, 0.2, 3.247756701058833
LABS, 64, 3, 0.2, 3.320963300647751
LABS, 65, 3, 0.2, 3.4203989267908357
LABS, 66, 3, 0.2, 3.337451913505781
LABS, 67, 3, 0.2, 3.1850363804894175
LABS, 68, 3, 0.2, 3.310539194537332
LABS, 69, 3, 0.2, 3.3685163353546352
LABS, 70, 3, 0.2, 3.4007707551479713
LABS, 71, 3, 0.2, 3.465407593727369
LABS, 72, 3, 0.2, 3.2185691094127256
LABS, 73, 3, 0.2, 3.2275717197972638
LABS, 74, 3, 0.2, 3.128423401630516
LABS, 75, 3, 0.2, 3.2894283874762307
LABS, 76, 3, 0.2, 3.326331386166013
LABS, 77, 3, 0.2, 3.2141536116088494
LABS, 78, 3, 0.2, 3.2019983598988047
LABS, 79, 3, 0.2, 3.1830907698509536
LABS, 80, 3, 0.2, 3.4182181360262347
LABS, 81, 3, 0.2, 3.0936422478325953
LABS, 82, 3, 0.2, 3.301502156314272
LABS, 83, 3, 0.2, 3.2429655138021283
LABS, 84, 3, 0.2, 3.2262848810365967
LABS, 85, 3, 0.2, 2.963095073353677
LABS, 86, 3, 0.2, 3.2330994419885455
LABS, 87, 3, 0.2, 3.250665221208984
LABS, 88, 3, 0.2, 3.2676683509543927
LABS, 89, 3, 0.2, 3.245972171830368
LABS, 90, 3, 0.2, 3.2506900358457242
LABS, 91, 3, 0.2, 3.0979257965123224
LABS, 92, 3, 0.2, 3.37045742425459
LABS, 93, 3, 0.2, 3.1131863570210485
LABS, 94, 3, 0.2, 3.0632819340967274
LABS, 95, 3, 0.2, 3.2237095387101613
LABS, 96, 3, 0.2, 3.2847647250621512
LABS, 97, 3, 0.2, 3.191692901699862
LABS, 98, 3, 0.2, 3.236705066150016
LABS, 99, 3, 0.2, 3.1949630006448446
LABS, 100, 3, 0.2, 3.0846328598436363
LABS, 4, 3, 0.5, 3.844212298622891
LABS, 5, 3, 0.5, 3.8473243191108493
LABS, 6, 3, 0.5, 3.822927494036634
LABS, 7, 3, 0.5, 3.724828156873177
LABS, 8, 3, 0.5, 3.8060661100263644
LABS, 9, 3, 0.5, 3.7536317050415464
LABS, 10, 3, 0.5, 3.7090053402471126
LABS, 11, 3, 0.5, 3.6745133921528863
LABS, 12, 3, 0.5, 3.7729030089856037
LABS, 13, 3, 0.5, 3.719369954094391
LABS, 14, 3, 0.5, 3.62890206871556
LABS, 15, 3, 0.5, 3.7358653965297663
LABS, 16, 3, 0.5, 3.7827782813181066
LABS, 17, 3, 0.5, 3.616236653127815
LABS, 18, 3, 0.5, 3.613179576893015
LABS, 19, 3, 0.5, 3.550755250323353
LABS, 20, 3, 0.5, 3.6917335579209207
LABS, 21, 3, 0.5, 3.6349682511392123
LABS, 22, 3, 0.5, 3.780300753690137
LABS, 23, 3, 0.5, 3.5811519668284313
LABS, 24, 3, 0.5, 3.657099082091328
LABS, 25, 3, 0.5, 3.6154968558980216
LABS, 26, 3, 0.5, 3.7252299250227225
LABS, 27, 3, 0.5, 3.5551215566477206
LABS, 28, 3, 0.5, 3.5801290289195125
LABS, 29, 3, 0.5, 3.7079789584934515
LABS, 30, 3, 0.5, 3.5418742639571774
LABS, 31, 3, 0.5, 3.6028348040514686
LABS, 32, 3, 0.5, 3.5289428998340155
LABS, 33, 3, 0.5, 3.581496144435325
LABS, 34, 3, 0.5, 3.663748150301335
LABS, 35, 3, 0.5, 3.461780853114034
LABS, 36, 3, 0.5, 3.3823310886976543
LABS, 37, 3, 0.5, 3.461091097432322
LABS, 38, 3, 0.5, 3.4492741947604
LABS, 39, 3, 0.5, 3.4756640640324377
LABS, 40, 3, 0.5, 3.415467062417015
LABS, 41, 3, 0.5, 3.613736805739362
LABS, 42, 3, 0.5, 3.496062398558324
LABS, 43, 3, 0.5, 3.382635268391747
LABS, 44, 3, 0.5, 3.5573065217983753
LABS, 45, 3, 0.5, 3.2910846660061552
LABS, 46, 3, 0.5, 3.3339670289098295
LABS, 47, 3, 0.5, 3.399712638802736
LABS, 48, 3, 0.5, 3.40412706938874
LABS, 49, 3, 0.5, 3.2246764737822744
LABS, 50, 3, 0.5, 3.417901552839498
LABS, 51, 3, 0.5, 3.3919926154252265
LABS, 52, 3, 0.5, 3.4672030799380193
LABS, 53, 3, 0.5, 3.202954535714902
LABS, 54, 3, 0.5, 3.396012540764611
LABS, 55, 3, 0.5, 3.4684901827149894
LABS, 56, 3, 0.5, 3.1488029256898344
LABS, 57, 3, 0.5, 3.3536721565960397
LABS, 58, 3, 0.5, 3.3465099815786035
LABS, 59, 3, 0.5, 3.2985998051867873
LABS, 60, 3, 0.5, 3.2943516621985216
LABS, 61, 3, 0.5, 3.4807609365659857
LABS, 62, 3, 0.5, 3.3727522635715146
LABS, 63, 3, 0.5, 3.229750536323703
LABS, 64, 3, 0.5, 3.2138142985359344
LABS, 65, 3, 0.5, 3.2897188816013525
LABS, 66, 3, 0.5, 3.369372550708481
LABS, 67, 3, 0.5, 3.3297265154737516
LABS, 68, 3, 0.5, 3.274971641931701
LABS, 69, 3, 0.5, 3.346635532710163
LABS, 70, 3, 0.5, 3.324024994168789
LABS, 71, 3, 0.5, 3.2981243084657317
LABS, 72, 3, 0.5, 3.297101729263126
LABS, 73, 3, 0.5, 3.363301449311318
LABS, 74, 3, 0.5, 3.3056687492727717
LABS, 75, 3, 0.5, 3.1697077648361076
LABS, 76, 3, 0.5, 3.15387617013141
LABS, 77, 3, 0.5, 3.212094534290652
LABS, 78, 3, 0.5, 3.210144182085572
LABS, 79, 3, 0.5, 3.2459602288466605
LABS, 80, 3, 0.5, 3.1835647006712215
LABS, 81, 3, 0.5, 3.283508107612716
LABS, 82, 3, 0.5, 3.295956624138168
LABS, 83, 3, 0.5, 3.2424475487118007
LABS, 84, 3, 0.5, 3.159216789883183
LABS, 85, 3, 0.5, 3.3650161233389304
LABS, 86, 3, 0.5, 3.1735094136904145
LABS, 87, 3, 0.5, 3.160939773371797
LABS, 88, 3, 0.5, 3.0976476936696584
LABS, 89, 3, 0.5, 3.1841904301027593
LABS, 90, 3, 0.5, 3.3542477556745376
LABS, 91, 3, 0.5, 3.1136556774964697
LABS, 92, 3, 0.5, 3.094459245238666
LABS, 93, 3, 0.5, 3.177230889550881
LABS, 94, 3, 0.5, 3.248567045175728
LABS, 95, 3, 0.5, 3.2760247818462327
LABS, 96, 3, 0.5, 3.1465779158548886
LABS, 97, 3, 0.5, 3.2277924634545228
LABS, 98, 3, 0.5, 3.19027650003113
LABS, 99, 3, 0.5, 3.18882324934228
LABS, 100, 3, 0.5, 3.145984965185785
LABS, 5, 4, 0.001, 3.818656122093164
LABS, 6, 4, 0.001, 3.8439279474558896
LABS, 7, 4, 0.001, 3.8284436430948547
LABS, 8, 4, 0.001, 3.773915823624274
LABS, 9, 4, 0.001, 3.7327667367684088
LABS, 10, 4, 0.001, 3.6552145837423557
LABS, 11, 4, 0.001, 3.839299986982047
LABS, 12, 4, 0.001, 3.72694995974618
LABS, 13, 4, 0.001, 3.6211252135316996
LABS, 14, 4, 0.001, 3.7066054309672496
LABS, 15, 4, 0.001, 3.736357315172699
LABS, 16, 4, 0.001, 3.8281262342092424
LABS, 17, 4, 0.001, 3.5496250125587254
LABS, 18, 4, 0.001, 3.692992995082277
LABS, 19, 4, 0.001, 3.8288836730733626
LABS, 20, 4, 0.001, 3.677989084311927
LABS, 21, 4, 0.001, 3.6277990449478343
LABS, 22, 4, 0.001, 3.6609907264540853
LABS, 23, 4, 0.001, 3.541831079577584
LABS, 24, 4, 0.001, 3.6188489235442725
LABS, 25, 4, 0.001, 3.610054008556427
LABS, 26, 4, 0.001, 3.556449606650508
LABS, 27, 4, 0.001, 3.6190772835537492
LABS, 28, 4, 0.001, 3.4598985308027124
LABS, 29, 4, 0.001, 3.6057195256979435
LABS, 30, 4, 0.001, 3.5925321139267745
LABS, 31, 4, 0.001, 3.5390864068329213
LABS, 32, 4, 0.001, 3.7294900072517763
LABS, 33, 4, 0.001, 3.5708896995431383
LABS, 34, 4, 0.001, 3.513584446219865
LABS, 35, 4, 0.001, 3.539349052255595
LABS, 36, 4, 0.001, 3.5277600815603636
LABS, 37, 4, 0.001, 3.5170973855287926
LABS, 38, 4, 0.001, 3.4996452576050103
LABS, 39, 4, 0.001, 3.4445261299774272
LABS, 40, 4, 0.001, 3.5974071799561855
LABS, 41, 4, 0.001, 3.496765771061979
LABS, 42, 4, 0.001, 3.3468864129743316
LABS, 43, 4, 0.001, 3.383702526518399
LABS, 44, 4, 0.001, 3.388869371313144
LABS, 45, 4, 0.001, 3.4780319505000414
LABS, 46, 4, 0.001, 3.4452499936855867
LABS, 47, 4, 0.001, 3.5007103921293394
LABS, 48, 4, 0.001, 3.315197992118263
LABS, 49, 4, 0.001, 3.393123572873248
LABS, 50, 4, 0.001, 3.500340004475992
LABS, 51, 4, 0.001, 3.588650323083301
LABS, 52, 4, 0.001, 3.432369094223413
LABS, 53, 4, 0.001, 3.440150069167899
LABS, 54, 4, 0.001, 3.386202770120761
LABS, 55, 4, 0.001, 3.3953248081002756
LABS, 56, 4, 0.001, 3.4576439092958267
LABS, 57, 4, 0.001, 3.4324011200513986
LABS, 58, 4, 0.001, 3.385884049154533
LABS, 59, 4, 0.001, 3.48566737478654
LABS, 60, 4, 0.001, 3.34580752786992
LABS, 61, 4, 0.001, 3.419045378385962
LABS, 62, 4, 0.001, 3.351777638307398
LABS, 63, 4, 0.001, 3.329194255356896
LABS, 64, 4, 0.001, 3.2978449804837355
LABS, 65, 4, 0.001, 3.2416677888545413
LABS, 66, 4, 0.001, 3.248414144996764
LABS, 67, 4, 0.001, 3.275869856453846
LABS, 68, 4, 0.001, 3.3162483707981365
LABS, 69, 4, 0.001, 3.2251146419864427
LABS, 70, 4, 0.001, 3.2906263511407765
LABS, 71, 4, 0.001, 3.2880644159629
LABS, 72, 4, 0.001, 3.403626130446925
LABS, 73, 4, 0.001, 3.280575846878734
LABS, 74, 4, 0.001, 3.3108009981530175
LABS, 75, 4, 0.001, 3.3386505411954994
LABS, 76, 4, 0.001, 3.244402622391579
LABS, 77, 4, 0.001, 3.332580990983947
LABS, 78, 4, 0.001, 3.280874102082908
LABS, 79, 4, 0.001, 3.3951775319513144
LABS, 80, 4, 0.001, 3.1785582747988905
LABS, 81, 4, 0.001, 3.2151423680729914
LABS, 82, 4, 0.001, 3.2578772474479742
LABS, 83, 4, 0.001, 3.2410543462349617
LABS, 84, 4, 0.001, 3.176235396189886
LABS, 85, 4, 0.001, 3.2804365943362113
LABS, 86, 4, 0.001, 3.210407401990365
LABS, 87, 4, 0.001, 3.1916035183415166
LABS, 88, 4, 0.001, 3.2656144484424003
LABS, 89, 4, 0.001, 3.3187351693020934
LABS, 90, 4, 0.001, 3.2208560777416118
LABS, 91, 4, 0.001, 3.071619324654546
LABS, 92, 4, 0.001, 3.269115027014375
LABS, 93, 4, 0.001, 2.958408233151308
LABS, 94, 4, 0.001, 3.155559704256543
LABS, 95, 4, 0.001, 3.286456359106944
LABS, 96, 4, 0.001, 3.2510891477456516
LABS, 97, 4, 0.001, 3.1974770208423378
LABS, 98, 4, 0.001, 3.1709410551232464
LABS, 99, 4, 0.001, 3.28414339515966
LABS, 100, 4, 0.001, 3.185956859343545
LABS, 5, 4, 0.01, 3.8781638216703342
LABS, 6, 4, 0.01, 3.889972075054986
LABS, 7, 4, 0.01, 3.9530778573359093
LABS, 8, 4, 0.01, 3.9601537906674644
LABS, 9, 4, 0.01, 3.7568692719026915
LABS, 10, 4, 0.01, 3.8080845022112513
LABS, 11, 4, 0.01, 3.802988069583415
LABS, 12, 4, 0.01, 3.7022887387059598
LABS, 13, 4, 0.01, 3.668645006695855
LABS, 14, 4, 0.01, 3.640354690904025
LABS, 15, 4, 0.01, 3.576665762534334
LABS, 16, 4, 0.01, 3.6023848564850467
LABS, 17, 4, 0.01, 3.6796421213039308
LABS, 18, 4, 0.01, 3.744289568956643
LABS, 19, 4, 0.01, 3.561198449430538
LABS, 20, 4, 0.01, 3.5703729282642493
LABS, 21, 4, 0.01, 3.6231412192810644
LABS, 22, 4, 0.01, 3.522653571624866
LABS, 23, 4, 0.01, 3.5724148064173376
LABS, 24, 4, 0.01, 3.6803162717090343
LABS, 25, 4, 0.01, 3.633381316883019
LABS, 26, 4, 0.01, 3.5598484610027183
LABS, 27, 4, 0.01, 3.6429820377858766
LABS, 28, 4, 0.01, 3.5441938209793555
LABS, 29, 4, 0.01, 3.457728182710988
LABS, 30, 4, 0.01, 3.570281637745363
LABS, 31, 4, 0.01, 3.4190382633726464
LABS, 32, 4, 0.01, 3.5694340147824555
LABS, 33, 4, 0.01, 3.362859910404537
LABS, 34, 4, 0.01, 3.400519976699944
LABS, 35, 4, 0.01, 3.457023409339601
LABS, 36, 4, 0.01, 3.3211004037664353
LABS, 37, 4, 0.01, 3.5372847083977277
LABS, 38, 4, 0.01, 3.452433665894297
LABS, 39, 4, 0.01, 3.3528381877101507
LABS, 40, 4, 0.01, 3.303424294665576
LABS, 41, 4, 0.01, 3.4911143316649635
LABS, 42, 4, 0.01, 3.394738496765425
LABS, 43, 4, 0.01, 3.5124431538107466
LABS, 44, 4, 0.01, 3.501577414240343
LABS, 45, 4, 0.01, 3.324708571617694
LABS, 46, 4, 0.01, 3.562607617601624
LABS, 47, 4, 0.01, 3.290522166236104
LABS, 48, 4, 0.01, 3.557048354965294
LABS, 49, 4, 0.01, 3.338034132282158
LABS, 50, 4, 0.01, 3.400273055464159
LABS, 51, 4, 0.01, 3.2456411904275413
LABS, 52, 4, 0.01, 3.350466150387933
LABS, 53, 4, 0.01, 3.2345418859967956
LABS, 54, 4, 0.01, 3.3765416800587067
LABS, 55, 4, 0.01, 3.2097117753906566
LABS, 56, 4, 0.01, 3.291242659407998
LABS, 57, 4, 0.01, 3.308984377413023
LABS, 58, 4, 0.01, 3.4396494096408943
LABS, 59, 4, 0.01, 3.229587114407386
LABS, 60, 4, 0.01, 3.3087970469252745
LABS, 61, 4, 0.01, 3.5964719732330304
LABS, 62, 4, 0.01, 3.3160034666968263
LABS, 63, 4, 0.01, 3.2299468264101057
LABS, 64, 4, 0.01, 3.3103710388094436
LABS, 65, 4, 0.01, 3.3565935174520947
LABS, 66, 4, 0.01, 3.2409327892626343
LABS, 67, 4, 0.01, 3.3202328539078243
LABS, 68, 4, 0.01, 3.6081967715940615
LABS, 69, 4, 0.01, 3.3473835981363975
LABS, 70, 4, 0.01, 3.3806931045532522
LABS, 71, 4, 0.01, 3.1887429987998317
